FID,gid,name,state_name,amch4t
biogas_methane_pot_animal_manure.2371,2371,Charles Mix,South Dakota,1277.44839
biogas_methane_pot_animal_manure.1732,1732,Seward,Nebraska,1465.71932
biogas_methane_pot_animal_manure.1736,1736,Stanton,Nebraska,845.908645
biogas_methane_pot_animal_manure.1737,1737,Thayer,Nebraska,238.503283
biogas_methane_pot_animal_manure.891,891,Barton,Kansas,20.9218993
biogas_methane_pot_animal_manure.899,899,Clark,Kansas,0
biogas_methane_pot_animal_manure.913,913,Ellsworth,Kansas,0.00360278
biogas_methane_pot_animal_manure.914,914,Finney,Kansas,0
biogas_methane_pot_animal_manure.915,915,Ford,Kansas,1.69076187
biogas_methane_pot_animal_manure.918,918,Gove,Kansas,19.5214894
biogas_methane_pot_animal_manure.921,921,Gray,Kansas,0
biogas_methane_pot_animal_manure.925,925,Harper,Kansas,7.63479188
biogas_methane_pot_animal_manure.926,926,Harvey,Kansas,373.118366
biogas_methane_pot_animal_manure.927,927,Haskell,Kansas,0.87095242
biogas_methane_pot_animal_manure.928,928,Hodgeman,Kansas,0
biogas_methane_pot_animal_manure.931,931,Jewell,Kansas,85.0628391
biogas_methane_pot_animal_manure.934,934,Kingman,Kansas,32.8372005
biogas_methane_pot_animal_manure.935,935,Kiowa,Kansas,0
biogas_methane_pot_animal_manure.937,937,Lane,Kansas,0
biogas_methane_pot_animal_manure.939,939,Lincoln,Kansas,9.75599997
biogas_methane_pot_animal_manure.955,955,Norton,Kansas,1715.79011
biogas_methane_pot_animal_manure.958,958,Ottawa,Kansas,20.9188283
biogas_methane_pot_animal_manure.962,962,Pratt,Kansas,0
biogas_methane_pot_animal_manure.964,964,Reno,Kansas,364.272001
biogas_methane_pot_animal_manure.965,965,Republic,Kansas,6.6393206
biogas_methane_pot_animal_manure.966,966,Rice,Kansas,170.370033
biogas_methane_pot_animal_manure.970,970,Russell,Kansas,5.45740668
biogas_methane_pot_animal_manure.972,972,Scott,Kansas,2946.05654
biogas_methane_pot_animal_manure.974,974,Seward,Kansas,1.54600756
biogas_methane_pot_animal_manure.978,978,Smith,Kansas,113.094387
biogas_methane_pot_animal_manure.979,979,Stafford,Kansas,119.274483
biogas_methane_pot_animal_manure.987,987,Washington,Kansas,2049.34868
biogas_methane_pot_animal_manure.1661,1661,Brown,Nebraska,0
biogas_methane_pot_animal_manure.1662,1662,Buffalo,Nebraska,309.571368
biogas_methane_pot_animal_manure.1670,1670,Clay,Nebraska,4145.50728
biogas_methane_pot_animal_manure.1688,1688,Garfield,Nebraska,0
biogas_methane_pot_animal_manure.1706,1706,Knox,Nebraska,1917.40919
biogas_methane_pot_animal_manure.1708,1708,Lincoln,Nebraska,121.333202
biogas_methane_pot_animal_manure.1710,1710,Loup,Nebraska,10.535335
biogas_methane_pot_animal_manure.1717,1717,Nuckolls,Nebraska,364.794218
biogas_methane_pot_animal_manure.1722,1722,Pierce,Nebraska,1251.244
biogas_methane_pot_animal_manure.1723,1723,Platte,Nebraska,9367.71375
biogas_methane_pot_animal_manure.1724,1724,Polk,Nebraska,1577.32806
biogas_methane_pot_animal_manure.1725,1725,Red Willow,Nebraska,339.83753
biogas_methane_pot_animal_manure.1738,1738,Thomas,Nebraska,0.62380757
biogas_methane_pot_animal_manure.1740,1740,Valley,Nebraska,254.493356
biogas_methane_pot_animal_manure.1743,1743,Webster,Nebraska,976.796081
biogas_methane_pot_animal_manure.2133,2133,Beaver,Oklahoma,9.01655634
biogas_methane_pot_animal_manure.2156,2156,Grant,Oklahoma,4.60346823
biogas_methane_pot_animal_manure.2159,2159,Harper,Oklahoma,983.064064
biogas_methane_pot_animal_manure.2364,2364,Bon Homme,South Dakota,457.705789
biogas_methane_pot_animal_manure.2381,2381,Douglas,South Dakota,1454.48954
biogas_methane_pot_animal_manure.2386,2386,Gregory,South Dakota,257.025667
biogas_methane_pot_animal_manure.2393,2393,Hutchinson,South Dakota,2122.04378
biogas_methane_pot_animal_manure.2420,2420,Todd,South Dakota,0.00854613
biogas_methane_pot_animal_manure.2421,2421,Tripp,South Dakota,307.788711
biogas_methane_pot_animal_manure.2422,2422,Turner,South Dakota,1588.67248
biogas_methane_pot_animal_manure.2425,2425,Yankton,South Dakota,316.117484
biogas_methane_pot_animal_manure.1994,1994,Bowman,North Dakota,0
biogas_methane_pot_animal_manure.2000,2000,Divide,North Dakota,159.806935
biogas_methane_pot_animal_manure.2001,2001,Dunn,North Dakota,22.9699945
biogas_methane_pot_animal_manure.2019,2019,Mountrail,North Dakota,1.90515961
biogas_methane_pot_animal_manure.2375,2375,Corson,South Dakota,27.0447703
biogas_methane_pot_animal_manure.2395,2395,Jackson,South Dakota,0.38833054
biogas_methane_pot_animal_manure.2407,2407,Mellette,South Dakota,2.03873533
biogas_methane_pot_animal_manure.1659,1659,Box Butte,Nebraska,9.44730288
biogas_methane_pot_animal_manure.1675,1675,Dawes,Nebraska,9.67013976
biogas_methane_pot_animal_manure.2005,2005,Golden Valley,North Dakota,0
biogas_methane_pot_animal_manure.2007,2007,Grant,North Dakota,17.4942128
biogas_methane_pot_animal_manure.2009,2009,Hettinger,North Dakota,3.13804017
biogas_methane_pot_animal_manure.2021,2021,Oliver,North Dakota,23.7851908
biogas_methane_pot_animal_manure.2039,2039,Ward,North Dakota,0.98340687
biogas_methane_pot_animal_manure.2369,2369,Butte,South Dakota,118.453772
biogas_methane_pot_animal_manure.2380,2380,Dewey,South Dakota,36.4782625
biogas_methane_pot_animal_manure.2397,2397,Jones,South Dakota,10.5479313
biogas_methane_pot_animal_manure.2400,2400,Lawrence,South Dakota,0
biogas_methane_pot_animal_manure.1733,1733,Sheridan,Nebraska,2.15933389
biogas_methane_pot_animal_manure.1735,1735,Sioux,Nebraska,1.29560034
biogas_methane_pot_animal_manure.1989,1989,Adams,North Dakota,0.95016341
biogas_methane_pot_animal_manure.2018,2018,Morton,North Dakota,44.7825869
biogas_methane_pot_animal_manure.2376,2376,Custer,South Dakota,0.72203101
biogas_methane_pot_animal_manure.2426,2426,Ziebach,South Dakota,2.30210941
biogas_methane_pot_animal_manure.1668,1668,Cherry,Nebraska,4.76824513
biogas_methane_pot_animal_manure.1992,1992,Billings,North Dakota,5.33420307
biogas_methane_pot_animal_manure.1993,1993,Bottineau,North Dakota,2.46801722
biogas_methane_pot_animal_manure.1995,1995,Burke,North Dakota,0
biogas_methane_pot_animal_manure.2015,2015,McKenzie,North Dakota,1.47668708
biogas_methane_pot_animal_manure.2016,2016,McLean,North Dakota,9.9897549
biogas_methane_pot_animal_manure.2017,2017,Mercer,North Dakota,1.06819381
biogas_methane_pot_animal_manure.2026,2026,Renville,North Dakota,0
biogas_methane_pot_animal_manure.2031,2031,Sioux,North Dakota,2.0192359
biogas_methane_pot_animal_manure.2032,2032,Slope,North Dakota,0
biogas_methane_pot_animal_manure.2033,2033,Stark,North Dakota,21.7883831
biogas_methane_pot_animal_manure.2041,2041,Williams,North Dakota,11.3804438
biogas_methane_pot_animal_manure.2363,2363,Bennett,South Dakota,0
biogas_methane_pot_animal_manure.2383,2383,Fall River,South Dakota,2.71658204
biogas_methane_pot_animal_manure.2387,2387,Haakon,South Dakota,1.65040479
biogas_methane_pot_animal_manure.2391,2391,Harding,South Dakota,0.77666108
biogas_methane_pot_animal_manure.2406,2406,Meade,South Dakota,17.3595536
biogas_methane_pot_animal_manure.2411,2411,Pennington,South Dakota,19.2712378
biogas_methane_pot_animal_manure.2412,2412,Perkins,South Dakota,0.67957844
biogas_methane_pot_animal_manure.2416,2416,Shannon,South Dakota,0
biogas_methane_pot_animal_manure.693,693,Williamson,Illinois,0
biogas_methane_pot_animal_manure.995,995,Ballard,Kentucky,229.995922
biogas_methane_pot_animal_manure.1042,1042,Henderson,Kentucky,1.76043178
biogas_methane_pot_animal_manure.772,772,Sullivan,Indiana,75.7304478
biogas_methane_pot_animal_manure.1063,1063,Lyon,Kentucky,0
biogas_methane_pot_animal_manure.1064,1064,McCracken,Kentucky,0
biogas_methane_pot_animal_manure.1066,1066,McLean,Kentucky,1502.69172
biogas_methane_pot_animal_manure.606,606,Clay,Illinois,847.108571
biogas_methane_pot_animal_manure.610,610,Crawford,Illinois,279.506385
biogas_methane_pot_animal_manure.611,611,Cumberland,Illinois,725.060867
biogas_methane_pot_animal_manure.626,626,Hamilton,Illinois,379.601386
biogas_methane_pot_animal_manure.623,623,Gallatin,Illinois,0
biogas_methane_pot_animal_manure.617,617,Edwards,Illinois,226.365199
biogas_methane_pot_animal_manure.618,618,Effingham,Illinois,1661.29555
biogas_methane_pot_animal_manure.619,619,Fayette,Illinois,145.697526
biogas_methane_pot_animal_manure.621,621,Franklin,Illinois,451.60394
biogas_methane_pot_animal_manure.628,628,Hardin,Illinois,0
biogas_methane_pot_animal_manure.637,637,Johnson,Illinois,181.508388
biogas_methane_pot_animal_manure.633,633,Jasper,Illinois,2030.95567
biogas_methane_pot_animal_manure.634,634,Jefferson,Illinois,251.476691
biogas_methane_pot_animal_manure.644,644,Lawrence,Illinois,669.255133
biogas_methane_pot_animal_manure.654,654,Marion,Illinois,0
biogas_methane_pot_animal_manure.669,669,Pope,Illinois,0.27622355
biogas_methane_pot_animal_manure.673,673,Richland,Illinois,971.830739
biogas_methane_pot_animal_manure.657,657,Massac,Illinois,159.760795
biogas_methane_pot_animal_manure.676,676,Saline,Illinois,479.403234
biogas_methane_pot_animal_manure.686,686,Wabash,Illinois,19.3866554
biogas_methane_pot_animal_manure.689,689,Wayne,Illinois,967.110439
biogas_methane_pot_animal_manure.690,690,White,Illinois,204.106796
biogas_methane_pot_animal_manure.1007,1007,Butler,Kentucky,43.992142
biogas_methane_pot_animal_manure.1008,1008,Caldwell,Kentucky,76.8376695
biogas_methane_pot_animal_manure.709,709,Daviess,Indiana,1594.58391
biogas_methane_pot_animal_manure.1061,1061,Livingston,Kentucky,1.13612206
biogas_methane_pot_animal_manure.714,714,Dubois,Indiana,1539.99805
biogas_methane_pot_animal_manure.1080,1080,Muhlenberg,Kentucky,96.0518337
biogas_methane_pot_animal_manure.1083,1083,Ohio,Kentucky,280.375157
biogas_methane_pot_animal_manure.721,721,Gibson,Indiana,556.782545
biogas_methane_pot_animal_manure.723,723,Greene,Indiana,796.151301
biogas_methane_pot_animal_manure.737,737,Knox,Indiana,1078.43707
biogas_methane_pot_animal_manure.746,746,Martin,Indiana,569.061508
biogas_methane_pot_animal_manure.757,757,Perry,Indiana,435.89415
biogas_methane_pot_animal_manure.758,758,Pike,Indiana,0.00301628
biogas_methane_pot_animal_manure.760,760,Posey,Indiana,426.127163
biogas_methane_pot_animal_manure.769,769,Spencer,Indiana,753.346054
biogas_methane_pot_animal_manure.777,777,Vanderburgh,Indiana,101.838486
biogas_methane_pot_animal_manure.782,782,Warrick,Indiana,101.977979
biogas_methane_pot_animal_manure.1009,1009,Calloway,Kentucky,268.938887
biogas_methane_pot_animal_manure.1011,1011,Carlisle,Kentucky,642.859215
biogas_methane_pot_animal_manure.1015,1015,Christian,Kentucky,761.110697
biogas_methane_pot_animal_manure.1019,1019,Crittenden,Kentucky,13.3585706
biogas_methane_pot_animal_manure.1021,1021,Daviess,Kentucky,809.153723
biogas_methane_pot_animal_manure.1033,1033,Graves,Kentucky,785.844813
biogas_methane_pot_animal_manure.1037,1037,Hancock,Kentucky,3.80470026
biogas_methane_pot_animal_manure.1044,1044,Hickman,Kentucky,474.038505
biogas_methane_pot_animal_manure.1045,1045,Hopkins,Kentucky,385.844157
biogas_methane_pot_animal_manure.1062,1062,Logan,Kentucky,2072.48688
biogas_methane_pot_animal_manure.1070,1070,Marshall,Kentucky,76.6634247
biogas_methane_pot_animal_manure.1098,1098,Simpson,Kentucky,95.3739805
biogas_methane_pot_animal_manure.1101,1101,Todd,Kentucky,903.857625
biogas_methane_pot_animal_manure.1102,1102,Trigg,Kentucky,80.3349597
biogas_methane_pot_animal_manure.1104,1104,Union,Kentucky,168.964239
biogas_methane_pot_animal_manure.1108,1108,Webster,Kentucky,398.46381
biogas_methane_pot_animal_manure.372,372,Putnam,Florida,3.78023464
biogas_methane_pot_animal_manure.373,373,St. Johns,Florida,0.85893195
biogas_methane_pot_animal_manure.381,381,Union,Florida,4.11694968
biogas_methane_pot_animal_manure.386,386,Appling,Georgia,697.34407
biogas_methane_pot_animal_manure.388,388,Bacon,Georgia,353.493552
biogas_methane_pot_animal_manure.409,409,Charlton,Georgia,1.13687735
biogas_methane_pot_animal_manure.410,410,Chatham,Georgia,0
biogas_methane_pot_animal_manure.319,319,Alachua,Florida,318.144723
biogas_methane_pot_animal_manure.320,320,Baker,Florida,4.90560612
biogas_methane_pot_animal_manure.322,322,Bradford,Florida,1.30320709
biogas_methane_pot_animal_manure.328,328,Clay,Florida,5.43542664
biogas_methane_pot_animal_manure.333,333,Duval,Florida,1.60567444
biogas_methane_pot_animal_manure.335,335,Flagler,Florida,0.32580177
biogas_methane_pot_animal_manure.363,363,Nassau,Florida,2.50274998
biogas_methane_pot_animal_manure.398,398,Brantley,Georgia,4.1095459
biogas_methane_pot_animal_manure.400,400,Bryan,Georgia,2.78594006
biogas_methane_pot_animal_manure.401,401,Bulloch,Georgia,63.9896847
biogas_methane_pot_animal_manure.402,402,Burke,Georgia,524.173363
biogas_methane_pot_animal_manure.405,405,Camden,Georgia,0
biogas_methane_pot_animal_manure.406,406,Candler,Georgia,572.239985
biogas_methane_pot_animal_manure.436,436,Effingham,Georgia,6.14630075
biogas_methane_pot_animal_manure.438,438,Emanuel,Georgia,12.5510908
biogas_methane_pot_animal_manure.439,439,Evans,Georgia,80.534737
biogas_methane_pot_animal_manure.448,448,Glynn,Georgia,0.51697857
biogas_methane_pot_animal_manure.474,474,Liberty,Georgia,0.48825754
biogas_methane_pot_animal_manure.476,476,Long,Georgia,1.03395714
biogas_methane_pot_animal_manure.480,480,McIntosh,Georgia,0
biogas_methane_pot_animal_manure.533,533,Ware,Georgia,57.0804787
biogas_methane_pot_animal_manure.536,536,Wayne,Georgia,3.36036069
biogas_methane_pot_animal_manure.498,498,Pierce,Georgia,172.982136
biogas_methane_pot_animal_manure.509,509,Screven,Georgia,76.2296751
biogas_methane_pot_animal_manure.517,517,Tattnall,Georgia,585.295837
biogas_methane_pot_animal_manure.523,523,Toombs,Georgia,31.3585317
biogas_methane_pot_animal_manure.2321,2321,Beaufort,South Carolina,0
biogas_methane_pot_animal_manure.2329,2329,Colleton,South Carolina,9.79405282
biogas_methane_pot_animal_manure.2341,2341,Jasper,South Carolina,0
biogas_methane_pot_animal_manure.1,1,Autauga,Alabama,0
biogas_methane_pot_animal_manure.2,2,Baldwin,Alabama,2.176851
biogas_methane_pot_animal_manure.3,3,Barbour,Alabama,280.698751
biogas_methane_pot_animal_manure.6,6,Bullock,Alabama,76.7699466
biogas_methane_pot_animal_manure.7,7,Butler,Alabama,372.847429
biogas_methane_pot_animal_manure.9,9,Chambers,Alabama,0
biogas_methane_pot_animal_manure.11,11,Chilton,Alabama,0.15140061
biogas_methane_pot_animal_manure.12,12,Choctaw,Alabama,47.9438698
biogas_methane_pot_animal_manure.13,13,Clarke,Alabama,2.11181718
biogas_methane_pot_animal_manure.51,51,Montgomery,Alabama,50.0449434
biogas_methane_pot_animal_manure.53,53,Perry,Alabama,0.74333448
biogas_methane_pot_animal_manure.55,55,Pike,Alabama,462.407305
biogas_methane_pot_animal_manure.4,4,Bibb,Alabama,0
biogas_methane_pot_animal_manure.26,26,Elmore,Alabama,4.63117802
biogas_methane_pot_animal_manure.27,27,Escambia,Alabama,12.1522111
biogas_methane_pot_animal_manure.16,16,Coffee,Alabama,738.736546
biogas_methane_pot_animal_manure.18,18,Conecuh,Alabama,0.62984021
biogas_methane_pot_animal_manure.20,20,Covington,Alabama,441.984798
biogas_methane_pot_animal_manure.21,21,Crenshaw,Alabama,657.64694
biogas_methane_pot_animal_manure.23,23,Dale,Alabama,394.240583
biogas_methane_pot_animal_manure.24,24,Dallas,Alabama,0.00377035
biogas_methane_pot_animal_manure.49,49,Mobile,Alabama,165.547367
biogas_methane_pot_animal_manure.50,50,Monroe,Alabama,1.85247121
biogas_methane_pot_animal_manure.31,31,Geneva,Alabama,642.882314
biogas_methane_pot_animal_manure.32,32,Greene,Alabama,0
biogas_methane_pot_animal_manure.33,33,Hale,Alabama,138.532099
biogas_methane_pot_animal_manure.34,34,Henry,Alabama,117.333381
biogas_methane_pot_animal_manure.35,35,Houston,Alabama,38.4528413
biogas_methane_pot_animal_manure.41,41,Lee,Alabama,0
biogas_methane_pot_animal_manure.43,43,Lowndes,Alabama,186.766877
biogas_methane_pot_animal_manure.44,44,Macon,Alabama,3.27082253
biogas_methane_pot_animal_manure.46,46,Marengo,Alabama,12.0781123
biogas_methane_pot_animal_manure.57,57,Russell,Alabama,3.63670856
biogas_methane_pot_animal_manure.60,60,Sumter,Alabama,503.205279
biogas_methane_pot_animal_manure.65,65,Washington,Alabama,127.199933
biogas_methane_pot_animal_manure.66,66,Wilcox,Alabama,7.67827965
biogas_methane_pot_animal_manure.375,375,Santa Rosa,Florida,2.57679584
biogas_methane_pot_animal_manure.379,379,Suwannee,Florida,1798.1286
biogas_methane_pot_animal_manure.380,380,Taylor,Florida,0.60717603
biogas_methane_pot_animal_manure.383,383,Wakulla,Florida,2.66565087
biogas_methane_pot_animal_manure.384,384,Walton,Florida,60.3241125
biogas_methane_pot_animal_manure.385,385,Washington,Florida,71.2260713
biogas_methane_pot_animal_manure.387,387,Atkinson,Georgia,291.585619
biogas_methane_pot_animal_manure.389,389,Baker,Georgia,70.778489
biogas_methane_pot_animal_manure.396,396,Bibb,Georgia,22.4962857
biogas_methane_pot_animal_manure.411,411,Chattahoochee,Georgia,0
biogas_methane_pot_animal_manure.415,415,Clay,Georgia,2.24401081
biogas_methane_pot_animal_manure.417,417,Clinch,Georgia,0
biogas_methane_pot_animal_manure.321,321,Bay,Florida,2.10135325
biogas_methane_pot_animal_manure.325,325,Calhoun,Florida,4.57603399
biogas_methane_pot_animal_manure.330,330,Columbia,Florida,6.65955102
biogas_methane_pot_animal_manure.394,394,Ben Hill,Georgia,0
biogas_methane_pot_animal_manure.395,395,Berrien,Georgia,0
biogas_methane_pot_animal_manure.332,332,Dixie,Florida,1.12549703
biogas_methane_pot_animal_manure.334,334,Escambia,Florida,1.62951158
biogas_methane_pot_animal_manure.336,336,Franklin,Florida,0
biogas_methane_pot_animal_manure.337,337,Gadsden,Florida,1.43648964
biogas_methane_pot_animal_manure.338,338,Gilchrist,Florida,2474.11755
biogas_methane_pot_animal_manure.340,340,Gulf,Florida,0
biogas_methane_pot_animal_manure.341,341,Hamilton,Florida,14.9128357
biogas_methane_pot_animal_manure.357,357,Madison,Florida,103.163718
biogas_methane_pot_animal_manure.364,364,Okaloosa,Florida,4.43849143
biogas_methane_pot_animal_manure.347,347,Holmes,Florida,189.338834
biogas_methane_pot_animal_manure.349,349,Jackson,Florida,135.136614
biogas_methane_pot_animal_manure.350,350,Jefferson,Florida,3.54299477
biogas_methane_pot_animal_manure.351,351,Lafayette,Florida,3206.42003
biogas_methane_pot_animal_manure.354,354,Leon,Florida,4.8870266
biogas_methane_pot_animal_manure.356,356,Liberty,Florida,0
biogas_methane_pot_animal_manure.397,397,Bleckley,Georgia,0.79272769
biogas_methane_pot_animal_manure.399,399,Brooks,Georgia,835.392863
